,poster_path,production_countries,revenue,overview,video,id,genres,title,tagline,vote_count,homepage,belongs_to_collection,original_language,status,spoken_languages,imdb_id,adult,backdrop_path,production_companies,release_date,popularity,original_title,budget,vote_average,runtime
224,/xxgJJmReMLg01aaEIGLUC8JIjmh.jpg,[u'France'],792,"Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything.",False,979,"[u'Drama', u'Thriller', u'Crime', u'Mystery']",Irreversible,Time destroys everything.,399,,0,fr,Released,[u'fr'],tt0290673,False,/tvrxVtkXXpzcYvvuxOWyjslNvy0.jpg,"[u'Eskwad', u'StudioCanal', u'Wild Bunch', u'Les Cin\xe9mas de la Zone', u'Nord-Ouest Productions', u'Canal+', u'120 Films']",2002-05-22,4.471338,Irréversible,0,7.0,97
225,/bFXys2nhALwDvpkF3dP3Vvdfn8b.jpg,"[u'United Kingdom', u'United States of America']",933959197,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",False,767,"[u'Adventure', u'Fantasy', u'Family']",Harry Potter and the Half-Blood Prince,Dark Secrets Revealed,3898,http://harrypotter.warnerbros.com/harrypotterandthehalf-bloodprince/dvd/index.html,"{u'backdrop_path': u'/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg', u'poster_path': u'/eVPs2Y0LyvTLZn6AP5Z6O2rtiGB.jpg', u'id': 1241, u'name': u'Harry Potter Collection'}",en,Released,[u'en'],tt0417741,False,/mjBjhotXUWc0EFZ5sswu7cu12Sp.jpg,"[u'Warner Bros.', u'Heyday Films']",2009-07-07,4.46623,Harry Potter and the Half-Blood Prince,250000000,7.3,153
226,/gQCiuxGsfiXH1su6lp9n0nd0UeH.jpg,"[u'New Zealand', u'United States of America']",958400000,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",False,57158,"[u'Adventure', u'Fantasy']",The Hobbit: The Desolation of Smaug,Beyond darkness... beyond desolation... lies the greatest danger of all.,3562,http://www.thehobbit.com/,"{u'backdrop_path': u'/7wO7MSnP5UcwR2cTHdJFF1vP4Ie.jpg', u'poster_path': u'/hm2VtxeCBqWJnPNmvXPPXiHydyp.jpg', u'id': 121938, u'name': u'The Hobbit Collection'}",en,Released,[u'en'],tt1170358,False,/hyR7Fs6Tepgu3yCQGtgO4Ilz9tY.jpg,"[u'WingNut Films', u'New Line Cinema', u'Metro-Goldwyn-Mayer (MGM)']",2013-12-11,4.452493,The Hobbit: The Desolation of Smaug,250000000,7.6,161
227,/Ha5t0J21eyiq6Az1EXzx0iwsGH.jpg,"[u'United States of America', u'Malta']",531865000,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",False,72190,"[u'Action', u'Drama', u'Horror', u'Science Fiction', u'Thriller']",World War Z,Remember Philly!,4469,http://www.worldwarzmovie.com,"{u'backdrop_path': None, u'poster_path': u'/gDObITaWQUaS9Par6ntLyvq1JrK.jpg', u'id': 416468, u'name': u'World War Z Collection'}",en,Released,[u'en'],tt0816711,False,/xMOQVYLeIKBXenJ9KMeasj7S64y.jpg,"[u'Paramount Pictures', u'GK Films', u'Skydance Productions', u'Hemisphere Media Capital', u'Apparatus Productions', u'Latina Pictures', u'2DUX\xb2']",2013-06-20,4.438658,World War Z,200000000,6.7,116
228,/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg,[u'France'],263920180,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",False,18,"[u'Adventure', u'Fantasy', u'Action', u'Thriller', u'Science Fiction']",The Fifth Element,There is no future without it.,3129,,0,en,Released,"[u'en', u'sv', u'de']",tt0119116,False,/sySVDnPmjJl82TgnTP4DTYgD6lY.jpg,"[u'Columbia Pictures', u'Gaumont']",1997-05-07,4.435651,The Fifth Element,90000000,7.2,126
229,/t8cW3FSCDYCaWRiNHSvI6SDuWeA.jpg,[u'United States of America'],66486080,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",False,22970,"[u'Horror', u'Thriller']",The Cabin in the Woods,If you hear a strange sound outside... have sex,1798,http://www.discoverthecabininthewoods.com/,0,en,Released,"[u'en', u'ja']",tt1259521,False,/214TKe8WBBbFXVrBRV9RECeE4oW.jpg,"[u'Lionsgate', u'Mutant Enemy Productions']",2012-04-12,4.428769,The Cabin in the Woods,30000000,6.6,95
230,/axFmCRNQsW6Bto8XuJKo08MPPV5.jpg,"[u'United States of America', u'New Zealand', u'Canada', u'South Africa']",210819611,"Aliens land in South Africa and, with their ship totally disabled,  have no way home. Years later, after living in a slum and wearing out their welcome the 'Non-Humans' are being moved to a new tent city overseen by Multi-National United (MNU).",False,17654,"[u'Action', u'Thriller', u'Science Fiction']",District 9,You are not welcome here.,2671,http://www.d-9.com/,0,en,Released,"[u'af', u'ny', u'st', u'xh', u'zu', u'en']",tt1136608,False,/yosGyMJ2CkavMSGx6PhcZO6kCAV.jpg,"[u'WingNut Films', u'TriStar Pictures', u'Key Creatives', u'Block / Hanson', u'Canadian Film or Video Production Tax Credit (CPTC)', u'The Department of Trade and Industry of South Africa', u'QED International', u'Province of British Columbia Production Services Tax Credit', u'District 9', u'New Zealand Post Digital and Visual Effects Grant']",2009-08-05,4.41348,District 9,30000000,7.2,112
231,/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg,"[u'France', u'United States of America']",45284974,"Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.",False,101,"[u'Thriller', u'Crime', u'Drama']",Leon: The Professional,"If you want a job done well, hire a professional.",3223,,0,fr,Released,[u'en'],tt0110413,False,/mGN0lH2phYfesyEVqP2xvGUaxAQ.jpg,"[u'Columbia Pictures', u'Gaumont']",1994-09-14,4.406666,Léon,16000000,8.1,110
232,/vUzzDpVrab1BOG3ogxhRGfLN94d.jpg,[u'United States of America'],102391382,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",False,19908,"[u'Comedy', u'Horror']",Zombieland,This place is so dead,2717,http://www.zombieland.com/,0,en,Released,[u'en'],tt1156398,False,/lLgLFzSZduH9kBxrk6BvoHc1gg0.jpg,[u'Columbia Pictures'],2009-10-07,4.390595,Zombieland,23600000,7.2,88
233,/y2qJoYxOhzyidsA60Mqn29H38Lk.jpg,[u'United States of America'],274470394,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",False,27578,"[u'Action', u'Thriller']",The Expendables,Choose Your Weapon.,2381,http://expendablesthemovie.com/,"{u'backdrop_path': u'/lA7oDSt6LkyDqtbFGbyuG0afmTI.jpg', u'poster_path': u'/ptF9rVkzoXVO1bnglLISgnJ7Ccr.jpg', u'id': 126125, u'name': u'The Expendables Collection'}",en,Released,"[u'en', u'es']",tt1320253,False,/x5u73uBylbyCCnkzUGzt3uozqRp.jpg,[u'Millennium Films'],2010-08-03,4.383948,The Expendables,80000000,5.9,103
234,/37JVTDpJeLA5MYEeWhSd3nzy6Nq.jpg,[u'Spain'],0,"""The Invisible Guest” turns on a young businessman who wakes up in a hotel room locked from the inside with the dead body of his lover next to him. He hires a prestigious lawyer, and over one night they work together to clarify what happened in a frenetic race against time.",False,411088,"[u'Mystery', u'Crime', u'Thriller']",The Invisible Guest,,41,,0,es,Released,[u'es'],tt4857264,False,/6xCeSDyXr9tC1jdBsdx3QJEQuSc.jpg,"[u'Televisi\xf3 de Catalunya TV3', u'Instituto de la Cinematograf\xeda y de las Artes Audiovisuales (ICAA)', u'Think Studio', u'Nostromo Pictures', u'Institut Catal\xe0 de les Empreses Culturals (ICEC)', u'Colos\xe9 Producciones', u'movistar+', u'Habitaci\xf3n Cerrada, La']",2017-01-06,4.378499,Contratiempo,0,7.7,106
235,/4MrwJZr0R9LbyOgZqwLNmtzzxbu.jpg,[u'United States of America'],13500000,"For 19-year-old Jay, fall should be about school, boys and weekends out at the lake. But a seemingly innocent physical encounter turns sour and gives her the inescapable sense that someone, or something, is following her. Faced with this burden, Jay and her teenage friends must find a way to escape the horror that seems to be only a few steps behind.",False,270303,"[u'Horror', u'Thriller']",It Follows,"It doesn't think, it doesn't feel, it doesn't give up",1332,,0,en,Released,[u'en'],tt3235888,False,/nwQgcgGVrKyjlxNzaDZud82pUly.jpg,"[u'Northern Lights Films', u'Animal Kingdom', u'Two Flints']",2014-08-27,4.364317,It Follows,2000000,6.6,100
236,/l1yltvzILaZcx2jYvc5sEMkM7Eh.jpg,[u'United States of America'],470654000,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",False,578,"[u'Horror', u'Thriller', u'Adventure']",Jaws,Don't go in the water.,1928,http://www.jaws25.com/,"{u'backdrop_path': u'/us13Po7SYoHl9wBNVcz04t0oh7F.jpg', u'poster_path': u'/fgraZdDCvAtBr0MHczmL6raonHd.jpg', u'id': 2366, u'name': u'The Jaws Collection'}",en,Released,[u'en'],tt0073195,False,/slkPgAt1IQgxZXNrazEcOzhAK8f.jpg,"[u'Universal Pictures', u'Zanuck/Brown Productions']",1975-06-18,4.358256,Jaws,7000000,7.4,124
237,/4oy4e0DP6LRwRszfx8NY8EYBj8V.jpg,[u'United States of America'],215529201,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.",False,49017,"[u'Horror', u'Action', u'Drama', u'Fantasy', u'War']",Dracula Untold,Every bloodline has a beginning,1951,,0,en,Released,[u'en'],tt0829150,False,/6UPlIYKxZqUR6Xbpgu1JKG0J7UC.jpg,"[u'Universal Pictures', u'Legendary Pictures', u'Fuji Television Network', u'Dentsu', u'Michael De Luca Productions']",2014-10-01,4.350635,Dracula Untold,70000000,6.1,92
238,/vz1vBw17F0x42bhziHdYRJC9uCv.jpg,"[u'United Kingdom', u'United States of America']",159773545,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",False,8077,"[u'Science Fiction', u'Action', u'Horror']",Alien³,The bitch is back.,1203,,"{u'backdrop_path': u'/52Lhwd7srnktMFDYkfhtMoZdabT.jpg', u'poster_path': u'/iVzIeC3PbG9BtDAudpwSNdKAgh6.jpg', u'id': 8091, u'name': u'Alien Collection'}",en,Released,[u'en'],tt0103644,False,/oVV6z4Tqbklvy2uQAPAKZGokqzS.jpg,"[u'Twentieth Century Fox Film Corporation', u'Brandywine Productions']",1992-05-22,4.335256,Alien³,50000000,6.2,114
239,/kgLTB53HinftRRwhft7yrUOclDC.jpg,[u'United States of America'],53000000,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,False,162,"[u'Fantasy', u'Drama', u'Romance']",Edward Scissorhands,His scars run deep.,2550,,0,en,Released,[u'en'],tt0099487,False,/8XVovs4mLYZmmr2pgU5KYXkohcP.jpg,[u'Twentieth Century Fox Film Corporation'],1990-12-05,4.334598,Edward Scissorhands,20000000,7.5,105
240,/cgxEscv6TQRK6a514FwuJOjcqQ5.jpg,[u'United States of America'],109906372,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,False,299687,"[u'Adventure', u'Science Fiction']",The 5th Wave,Protect Your Own,1453,https://www.facebook.com/5thWaveMovie/,0,en,Released,[u'en'],tt2304933,False,/4obYMyIZALl7svc83fn7KelTZDp.jpg,"[u'Columbia Pictures', u'GK Films', u'Material Pictures', u'LStar Capital']",2016-01-14,4.329852,The 5th Wave,38000000,5.4,112
241,/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg,[u'United States of America'],542307423,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",False,190859,"[u'War', u'Action']",American Sniper,The most lethal sniper in U.S. history.,3594,http://www.americansnipermovie.com,0,en,Released,[u'en'],tt2179136,False,/oJNu8vS6Wf10Cv2996KO65jt4C0.jpg,"[u'Village Roadshow Pictures', u'Malpaso Productions', u'Warner Bros.', u'RatPac-Dune Entertainment', u'Mad Chance Productions', u'22 & Indiana Pictures']",2014-12-11,4.316285,American Sniper,58800000,7.4,133
242,/5Jx6s6VXnunh8wCLgR0YgjwSgjh.jpg,[u'United Kingdom'],80573774,"Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.",False,4638,"[u'Crime', u'Action', u'Comedy']",Hot Fuzz,Big cops. Small town. Moderate violence.,1727,http://www.universalstudiosentertainment.com/hot-fuzz/,0,en,Released,[u'en'],tt0425112,False,/jYhKFJng6KOot8lopXkgofsTpgM.jpg,"[u'Big Talk Productions', u'StudioCanal', u'GAGA', u'Working Title Films']",2007-02-14,4.315728,Hot Fuzz,12000000,7.3,121
243,/4lo1fTexk2eNIeQx3Tp74kN7ASE.jpg,[u'United States of America'],0,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry, and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",False,141052,"[u'Action', u'Adventure', u'Fantasy', u'Science Fiction']",Justice League,,18,http://www.justiceleaguethemovie.com,0,en,Post Production,[u'en'],tt0974015,False,/o5T8rZxoWSBMYwjsUFUqTt6uMQB.jpg,"[u'Kennedy Miller Productions', u'Lin Pictures', u'Warner Bros.', u'DC Entertainment', u'Cruel and Unusual Films']",2017-11-15,4.312907,Justice League,0,0.0,0
244,/4ZP1DHlqlp83DH2lqCdqpU2g51c.jpg,[u'United States of America'],32000000,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",False,539,"[u'Drama', u'Horror', u'Thriller']",Psycho,The master of suspense moves his cameras into the icy blackness of the unexplored!,1657,,"{u'backdrop_path': u'/bPQZkZjNnsYuPZWzoRRl9k0VSQ8.jpg', u'poster_path': u'/29pDqAgmb4idzWzuZncoT7LZplA.jpg', u'id': 119674, u'name': u'Psycho Collection'}",en,Released,[u'en'],tt0054215,False,/3md49VBCeqY6MSNyAVY6d5eC6bA.jpg,[u'Shamley Productions'],1960-06-16,4.307693,Psycho,806948,8.1,109
245,/gxK80WUwkQePpXpzRdpob0i7DD5.jpg,[u'United States of America'],14431633,"Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",False,376660,"[u'Comedy', u'Drama']",The Edge of Seventeen,You're only young once... is it over yet?,412,http://stxmovies.com/theedgeofseventeen/,0,en,Released,[u'en'],tt1878870,False,/2oG0ggdMliMDjenw00eSwZFypUp.jpg,"[u'Gracie Films', u'STX Entertainment']",2016-11-18,4.292878,The Edge of Seventeen,9000000,7.5,104
246,/6OA0I8hhW9zftWoCYxJAzXW9UIN.jpg,[u'United States of America'],585349010,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",False,6479,"[u'Drama', u'Horror', u'Action', u'Thriller', u'Science Fiction']",I Am Legend,The last man on Earth is not alone,3709,http://iamlegend.warnerbros.com/,0,en,Released,[u'en'],tt0480249,False,/u6Qg7TH7Oh1IFWCQSRr4htFFt0A.jpg,"[u'Village Roadshow Pictures', u'Original Film', u'Weed Road Pictures', u'Warner Bros.', u'Heyday Films', u'Overbrook Entertainment']",2007-12-14,4.290545,I Am Legend,150000000,6.9,101
247,/yeBc5vpEiqIAZrbVQnl833GlBEi.jpg,"[u'United States of America', u'Germany']",269958228,"Walt Kowalski is a widower who holds onto his prejudices despite the changes in his Michigan neighborhood and the world around him. Kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. He is a Korean War veteran whose prize possession is a 1972 Gran Torino he keeps in mint condition. When his neighbor Thao, a young Hmong teenager under pressure from his gang member cousin, tries to steal his Gran Torino, Kowalski sets out to reform the youth. Drawn against his will into the life of Thao's family, Kowalski is soon taking steps to protect them from the gangs that infest their neighborhood.",False,13223,[u'Drama'],Gran Torino,Ever come across somebody you shouldn't have messed with?,2338,http://www.thegrantorino.com/,0,en,Released,[u'en'],tt1205489,False,/f2fFY79HLf8FadJwoxHxuHN7Bzn.jpg,"[u'Village Roadshow Pictures', u'Malpaso Productions', u'Gerber Pictures', u'Warner Bros.', u'Double Nickel Entertainment', u'Matten Productions', u'WV Films IV']",2008-12-09,4.290245,Gran Torino,33000000,7.7,116
248,/5ig0kdWz5kxR4PHjyCgyI5khCzd.jpg,"[u'United States of America', u'Hong Kong', u'United Kingdom']",33139618,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",False,78,"[u'Science Fiction', u'Drama', u'Thriller']",Blade Runner,Man has made his match... now it's his problem.,2690,http://www.warnerbros.com/blade-runner,"{u'backdrop_path': u'/xiOw9kLNfFPoe3j3J6nHqDTT1fu.jpg', u'poster_path': u'/foT46aJ7QPUFDl3CK8ArDl0JaZX.jpg', u'id': 422837, u'name': u'Blade Runner Collection'}",en,Released,"[u'en', u'de', u'cn', u'ja', u'hu']",tt0083658,False,/k36huckDH0v3LP1zo7maFt3mJC0.jpg,"[u'Shaw Brothers', u'Warner Bros.', u'The Ladd Company']",1982-06-25,4.28982,Blade Runner,28000000,7.8,117
249,/zlWBxz2pTA9p45kUTrI8AQiKrHm.jpg,"[u'Madagascar', u'Bahamas', u'Czech Republic', u'Germany', u'United Kingdom', u'United States of America']",599045960,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",False,36557,"[u'Adventure', u'Action', u'Thriller']",Casino Royale,Everyone has a past. Every legend has a beginning.,3205,http://www.mgm.com/#/our-titles/233/Casino-Royale-(2006),"{u'backdrop_path': u'/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg', u'poster_path': u'/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', u'id': 645, u'name': u'James Bond Collection'}",en,Released,"[u'en', u'fr']",tt0381061,False,/xq6hXdBpDPIXWjtmvbFmtLvBFJt.jpg,[u'Eon Productions'],2006-11-14,4.287986,Casino Royale,150000000,7.2,144
250,/kb3X943WMIJYVg4SOAyK0pmWL5D.jpg,"[u'United States of America', u'United Kingdom']",187000000,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",False,76203,"[u'Drama', u'History']",12 Years a Slave,The extraordinary true story of Solomon Northup,2861,,0,en,Released,[u'en'],tt2024544,False,/xnRPoFI7wzOYviw3PmoG94X2Lnc.jpg,"[u'Plan B Entertainment', u'Regency Enterprises', u'River Road Entertainment', u'Film4', u'New Regency Pictures']",2013-10-18,4.279857,12 Years a Slave,20000000,7.9,134
251,/vXjVd0Vu0MXRZnga7wEnHIIhO5B.jpg,[u'United States of America'],70906973,"A narcissistic TV weatherman, along with his attractive-but-distant producer and mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",False,137,"[u'Romance', u'Fantasy', u'Drama', u'Comedy']",Groundhog Day,"He's having the worst day of his life... over, and over...",1818,,0,en,Released,"[u'en', u'fr', u'it']",tt0107048,False,/dTUH9xO3w6vQjcN2ictxgpnAhKm.jpg,[u'Columbia Pictures'],1993-02-11,4.26083,Groundhog Day,14600000,7.4,101
252,/ckrTPz6FZ35L5ybjqvkLWzzSLO7.jpg,"[u'Canada', u'China', u'Japan', u'United States of America']",433677183,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",False,68735,"[u'Action', u'Adventure', u'Fantasy']",Warcraft,Two worlds. One home.,1627,http://www.warcraft-themovie.com/,0,en,Released,[u'en'],tt0803096,False,/5SX2rgKXZ7NVmAJR5z5LprqSXKa.jpg,"[u'Universal Pictures', u'Atlas Entertainment', u'Blizzard Entertainment', u'Legendary Entertainment']",2016-05-25,4.254893,Warcraft,160000000,6.2,123
253,/lT0smSZz79kXnmjcVKtkAVRjW2j.jpg,[u'United States of America'],0,A nation of genetically evolved apes led by Caesar becomes embroiled in a battle with an army of humans.,False,281338,"[u'Action', u'Adventure', u'Drama', u'Science Fiction']",War for the Planet of the Apes,,3,,"{u'backdrop_path': u'/mepJpyqVtD6P65vgCU1ngGFEjs5.jpg', u'poster_path': u'/qQrEMycfVN2gRlKTLWGn0QdOnSk.jpg', u'id': 173710, u'name': u'Planet of the Apes (Reboot)'}",en,Post Production,[u'en'],tt3450958,False,/3rWMQ2LGTiA9E7EISSK2UfyIgjK.jpg,"[u'20th Century Fox', u'Chernin Entertainment']",2017-07-13,4.250662,War for the Planet of the Apes,0,0.0,0
254,/e1CikDtm5axXLuaW1NLMukkGNRb.jpg,"[u'France', u'Italy']",0,"A young woman is hired to care for an elderly man who lives on an island off the Greek coast. When she arrives there the man warns her that his daughters are evil and dangerous. The woman discovers that one of the daughters is a crazed nymphomaniac who pursues, and seduces, everyone in the house, including her crippled sister.",False,219814,[u'Drama'],The Hot Nights of Linda,,26,,0,fr,Released,[u'fr'],tt0221443,False,/yZWs3BG6efQsjRQqEFMBwgfW0M6.jpg,"[u'Parva Cinematografica', u'Eurocin\xe9', u'Brux International Pictures']",1975-07-16,4.223446,Les nuits brûlantes de Linda,0,2.6,80
255,/9cJETuLMc6R0bTWRA5i7ctY9bxk.jpg,[u'United States of America'],521311860,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",False,10681,"[u'Animation', u'Family']",WALL·E,An adventure beyond the ordinar-E.,4945,http://disney.go.com/disneypictures/wall-e/,0,en,Released,[u'en'],tt0910970,False,/2nFyTvssbtJMLC6eyYwwZ88gALD.jpg,"[u'Walt Disney Pictures', u'Pixar Animation Studios']",2008-06-22,4.218224,WALL·E,180000000,7.7,98
256,/9tFRalU3JmZHddgYVL0BypWRpbb.jpg,[u'United States of America'],87416021,"Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",False,345920,"[u'Drama', u'Romance']",Collateral Beauty,We are all connected,726,http://collateralbeauty-movie.com/,0,en,Released,[u'en'],tt4682786,False,/e6LQF9pmUB82UL1NPyBAgVX72Um.jpg,"[u'Warner Bros. Pictures', u'Likely Story', u'Anonymous Content', u'Overbrook Entertainment', u'PalmStar Media']",2016-12-06,4.215438,Collateral Beauty,36000000,6.6,97
257,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,"[u'Germany', u'United Kingdom', u'United States of America']",876688482,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",False,672,"[u'Adventure', u'Fantasy', u'Family']",Harry Potter and the Chamber of Secrets,Hogwarts is back in session.,4191,,"{u'backdrop_path': u'/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg', u'poster_path': u'/eVPs2Y0LyvTLZn6AP5Z6O2rtiGB.jpg', u'id': 1241, u'name': u'Harry Potter Collection'}",en,Released,[u'en'],tt0295297,False,/avqzwKn89VetTEvAlBePt3Us6Al.jpg,"[u'1492 Pictures', u'Heyday films', u'Warner Bros.']",2002-11-13,4.212543,Harry Potter and the Chamber of Secrets,100000000,7.2,161
258,/o0h76DVXvk5OKjmNez5YY0GODC2.jpg,[u'United States of America'],450717150,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",False,161,"[u'Thriller', u'Crime']",Ocean's Eleven,Are you in or out?,3110,http://www.warnerbros.co.uk/movies/oceans-eleven,"{u'backdrop_path': u'/vxmFb03PyjycekffLqXqFibbCzx.jpg', u'poster_path': u'/rMWeMGBftk6IxNW5mJVH8ZXAvuq.jpg', u'id': 304, u'name': u""Ocean's Collection""}",en,Released,"[u'it', u'en']",tt0240772,False,/z2fiN0tgkgOcAFl5gxvQlYXCn3l.jpg,"[u'Village Roadshow Pictures', u'Section Eight', u'NPV Entertainment', u'Jerry Weintraub Productions', u'Warner Bros.', u'WV Films II']",2001-12-07,4.212202,Ocean's Eleven,85000000,7.1,116
259,/4p1N2Qrt8j0H8xMHMHvtRxv9weZ.jpg,[u'United States of America'],474171806,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",False,89,"[u'Adventure', u'Action']",Indiana Jones and the Last Crusade,"The man with the hat is back. And this time, he's bringing his Dad.",2504,http://www.indianajones.com/crusade,"{u'backdrop_path': u'/6kh59mZizZsttZPR0HAdXk6Ve2n.jpg', u'poster_path': u'/lpxDrACKJhbbGOlwVMNz5YCj6SI.jpg', u'id': 84, u'name': u'Indiana Jones Collection'}",en,Released,"[u'de', u'el', u'en']",tt0097576,False,/m3bEQlir8IWpmFocQBXWM5fkHri.jpg,"[u'Lucasfilm', u'Paramount Pictures']",1989-05-24,4.196243,Indiana Jones and the Last Crusade,48000000,7.6,127
