imdb_ids,year,rating,votes,popularity_TMDB,runtime_TMDB,text_PC1,text_PC2,text_PC3,text_PC4,text_PC5,text_PC6,text_PC7,text_PC8,text_PC9,text_PC10,text_PC11,text_PC12,text_PC13,text_PC14,text_PC15,text_PC16,text_PC17,text_PC18,text_PC19,text_PC20,text_PC21,text_PC22,text_PC23,text_PC24,text_PC25,text_PC26,text_PC27,text_PC28,text_PC29,text_PC30,mpaa_PC1,mpaa_PC2,mpaa_PC3,mpaa_PC4,mpaa_PC5,mpaa_PC6,mpaa_PC7,mpaa_PC8,mpaa_PC9,mpaa_PC10,director0,director1,director2,director3,director4,director5,director6,director7,director8,director9,director10,director11,director12,director13,director14,director15,director16,director17,director18,director19,director20,director21,director22,writer0,writer1,writer2,writer3,writer4,writer5,writer6,writer7,writer8,writer9,writer10,writer11,writer12,writer13,writer14,writer15,writer16,writer17,writer18,writer19,writer20,writer21,writer22,cast_PC1,cast_PC2,cast_PC3,cast_PC4,cast_PC5,cast_PC6,cast_PC7,cast_PC8,cast_PC9,cast_PC10,production companies_PC1,production companies_PC2,production companies_PC3,production companies_PC4,production companies_PC5,animation department count,original music count,country_n,country_usa,country_france,country_uk,country_germany,country_italy,country_canada,country_japan,country_india,country_spain
1924354,2011.0,5.8,777.0,0.004442,96.0,0.528364277729,-0.189012977204,0.810437673199,-1.2293187767,0.508726569911,-0.837373496315,-2.2653991518,-0.339607080065,0.53492247084,-0.513881239675,-1.01871195786,0.970789835084,-0.171461247091,-0.279117584644,0.09656922719,0.759944581604,-0.265485762774,-0.166484751929,-0.0362829349436,0.455441632411,0.0469716469604,0.07459335185,0.78872262829,0.0336603450036,0.844163840062,0.211597369845,-0.000991935449252,-0.0165903833037,-0.490017349192,0.211197480368,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,0,0,0,0,0,0,0,0
56964,1963.0,5.8,664.0,0.001082,100.0,3.19667159778,0.208105377712,-0.664051782504,-0.650895053007,-1.66673292507,-2.69359518141,-2.16573769875,0.0500655545281,1.73118859223,1.91386637229,-0.274830715193,1.95037515603,3.06738916584,1.02573138596,2.2023112856,-1.5235287376,-0.726532176737,-2.30568767643,-0.482431567038,-0.439649437414,2.56560807867,-2.90592149518,0.954277094482,-1.13388053861,0.502265752195,-1.72359602998,-2.07233855363,0.0256851239124,-2.06064969606,-0.226806336364,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64422400139,0.0321994484729,0.034280961539,0.0663331872957,-0.607041482061,-0.00280584266485,-0.0493183861588,0.308734171185,0.0266670583998,0.0278649157297,4.26392920663,-0.0216790332799,0.0597580919797,-0.0544085662427,0.00918845168031,0,1,1,1,0,0,0,0,0,0,0,0
96098,1988.0,6.8,9703.0,0.232828,109.0,-1.21391907549,0.451066766969,-0.715003612639,0.0263450804518,-0.923630601413,-0.0998290024092,0.273999566736,0.449534063251,-0.170009747603,-0.576205565506,-1.02326285524,0.104344829319,-0.113361157705,0.536031370692,0.0608175018809,-0.199944595591,0.256438904399,-0.1418935714,-0.448428055552,-0.772886835112,0.600721214689,0.537793433067,0.504978582379,0.698090092464,-0.0502620234761,0.336057193147,0.380117788957,0.325241063715,0.544556745393,0.000537366696363,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0938624959781,-0.0831831896452,-0.0288344809289,-0.0589457601752,-0.0410035119144,0,1,1,1,0,0,0,0,0,0,0,0
1617299,2010.0,7.2,709.0,0.002312,53.0,-0.0807492159626,-0.357719815793,0.867400619393,-1.15714008219,0.982679906395,-1.1755010246,-1.01649424419,-0.277643446054,-0.480246576883,-0.848617308192,-0.390043240001,0.92933530431,-0.42898506298,0.650746862538,-0.607535672721,0.82659764443,0.260059159664,-0.456867958014,0.625225262981,0.162125269139,0.79246427042,0.215407588085,-0.21435698106,0.151246832777,0.571160723926,-0.363256312742,-0.191483409482,0.232444325308,-0.0737784590537,0.25581867217,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,2,1,0,0,0,0,0,0,0,0,0
99697,1990.0,4.8,7307.0,0.236563,89.0,-1.05254230601,-0.0350677663963,-0.0190485776958,-0.543627389828,-0.316210007279,0.685480315577,-0.435968214944,0.575465266242,0.00415618906056,-0.088764900445,-0.657133706254,0.286079098191,0.484134673676,-0.367729295124,0.0129654437051,0.376034965765,0.0158318571171,0.73493195927,0.0829577056062,0.475586695183,-0.0867674936464,-0.10094638834,-0.185232076765,-0.358639804816,0.0107603741338,-0.314643610379,0.240427057978,0.00490278167903,-0.0359635257524,-0.37335848706,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288152491049,-0.0130308143693,-0.0141803958957,-0.0105019578424,-0.0146184915906,-0.00328304026846,-0.00424670202015,-0.00728567043041,0.054963932728,-0.00637154793361,-0.163995349959,-0.269620618159,3.16648707032,1.24057590755,0.0529831679364,0,2,2,1,0,0,0,0,0,1,0,0
87418,1984.0,4.1,288.0,0.075267,103.0,-0.541668870072,-0.187155738353,0.409294323579,1.12320285915,0.150392982387,0.00182009745581,-0.598401760295,-0.437981670467,0.960708241484,0.629489744167,-1.23614141499,0.350262027273,-0.237787643755,-0.449461728442,0.205695898247,-0.289010312628,-0.201080764632,-1.07291985875,1.10203941187,0.378860230278,0.65797386394,0.082924425417,-0.213564116389,-0.600978379664,-0.549495550296,-0.156474289829,-0.822937986783,-0.222217766768,0.329651240636,0.324223926719,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,1,0,0,0,0,0,0,0,0
1315584,1980.0,8.4,1488.0,0.00198,18.0,-1.17807487312,-0.303301025879,0.637247739406,-0.770212106766,0.151541150149,-0.189953119753,0.758630592736,-0.243631940682,0.806352998215,0.833658629158,-0.79352346634,-0.921354243677,0.27022517083,-0.407286930404,-0.143039901648,0.107335932081,-0.230719479301,0.351715091169,-0.158911667028,0.198809628331,0.0947190764956,0.112504473073,-0.310106579743,0.164100146027,-0.311099081769,-0.0110579119445,-0.314443344518,-0.273290716517,-0.386226032969,0.358242305646,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,10,1,2,0,0,0,0,0,0,0,0,0
53348,1959.0,6.8,796.0,0.333604,95.0,-0.70084201073,0.0935961960155,0.109959205731,0.534319050602,-0.803109067211,-0.0074319969604,0.352987351557,0.500854299466,-0.136886213113,-0.753056870564,0.622205050519,0.288856575685,0.408611949907,-1.23117690034,0.281330252596,-0.115057543619,-0.320866912651,0.144789571228,-0.174041502709,-0.0251908014036,-0.334318110855,0.965090088988,-0.121615525165,-0.390848559037,-0.250315293896,0.555586408357,0.227875626898,-0.144967576469,0.318855703754,0.280748273151,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,1,0,0,0,0,0,0,0
103893,1992.0,5.6,33488.0,0.607361,86.0,6.26117196409,0.25113154003,-5.20125322296,0.0750965394489,1.98411779191,-0.377198862689,-0.324681540107,-1.44746322732,2.11742688461,-1.90556834193,2.90687361413,0.498137162896,-0.099446704094,-0.798678440117,-0.223543569905,1.47979707454,0.000670848247007,1.87440350861,-0.112744975145,-2.06276246706,-0.701932210483,1.84597727942,-0.324979021259,1.4831970194,-0.105843996559,0.0276618283855,1.1287099021,-0.773149060986,-0.144515575424,-0.45087262442,0.894340175418,-0.19972916083,0.240809246558,-0.799880363319,0.470490221199,-0.619564790992,0.105679993536,0.0303964184165,0.183480181087,-0.248297224833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0738616730228,0.109092804641,-1.33003998833,3.14376679256,0.0446470995221,0,1,1,1,0,0,0,0,0,0,0,0
93323,1987.0,5.6,54.0,8e-06,90.0,-2.30988197923,-0.0958107656356,0.625453602921,-0.0895256730569,0.0975553265476,-0.0280449088661,0.599993805583,0.315573534549,0.327199547114,0.147921106162,-0.0740365606269,0.423359789676,0.151887109241,0.338657905143,0.277179438909,-0.286475227449,-0.278855159387,-0.12931765936,0.311851020583,0.465709494906,-0.645252001361,0.250504988444,2.77249437715,0.772086399526,-0.0418642411764,1.7429140764,0.377453639533,0.717374637541,-0.776639841198,-0.2814242662,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,1,0,0,0,0,0,0,0
975738,2010.0,4.6,307.0,0.079545,85.0,3.22330567439,0.0724726648654,-1.65863183153,-0.728669221842,-1.8984061728,-0.429869834251,-0.171264834805,-0.259492148242,-0.675987093467,2.35200219347,-0.905887199297,-1.66046051706,1.83686312842,0.636547283987,-0.915333642717,1.59571377564,1.1369951528,-0.938613980806,-0.00187861497434,0.611861328645,-0.953923954256,0.444496092665,-1.0186105072,-0.931251128323,-1.4975945113,0.331102904654,0.974936414436,-0.445683711827,-1.52767236588,-1.38659575204,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,1,0,0,0,0,0,0,0,0
71519,1974.0,6.4,2397.0,0.29923,93.0,0.634696574637,0.477970507025,-0.901220089994,1.20799176066,-0.28453514545,-1.05243705417,1.05543295688,2.66304098687,0.463252997536,-1.99536551048,1.14373000206,0.0705568973268,0.1280766057,-0.996902357148,0.16854935305,0.0931680923985,-0.194963843426,1.285225631,-0.543212100945,0.279110425017,-0.0584521993636,1.34997737843,-0.52559329791,-0.121753023108,0.949939516963,0.333116866257,0.371149338169,-0.728075392557,-0.328560883031,1.34665649608,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,0,1,0,0,0,0,0,0
387892,2004.0,7.0,1320.0,0.083421,89.0,-0.17646466595,-0.146401363529,0.716325955058,0.172714198326,-0.378014704102,-0.162626211884,0.603893059076,0.191258193853,-0.294015451995,0.0261769678275,0.509781773761,-0.0456000331687,-0.870971675624,0.366401850103,0.131059466481,-0.576046677438,-0.559175448298,1.02831138621,-0.0577168405828,0.59767862547,-0.781160538234,0.054888506631,0.818035947081,-0.247482918849,0.681719955061,-0.615152392081,0.0834230366641,-0.515738200721,0.151461914318,-0.0580740480844,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.154492623984,3.49921652273,0.22266697385,-0.197435266774,0.0223352497974,0,1,1,0,1,0,0,0,0,0,0,0
34273,1941.0,6.9,547.0,0.00546,91.0,-1.67165926635,-0.0785554941372,0.223097377104,0.226300923672,-0.513272519798,-0.706680953663,0.582583557542,-0.255087679976,0.181062402916,0.135035021425,-0.00969004153264,0.711209959199,0.327779996032,-0.633649884752,0.160777459634,-0.532846576355,-0.71499944691,0.296028420699,-0.628545114054,0.269173515607,0.748152558311,-0.867607607091,0.0960164263661,-0.347803442838,-0.440156665965,-0.33146644176,-0.31448120861,0.246696856861,-0.153273637069,0.396488030715,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47145158427,0.0186675236165,0.0539639291728,-0.977970402392,0.40184684845,0.0106172233303,-0.644735522162,0.173079660672,0.00475993201023,0.0383705498084,-0.0738616730228,0.109092804641,-1.33003998833,3.14376679256,0.0446470995221,0,1,1,1,0,0,0,0,0,0,0,0
104905,1992.0,5.3,3566.0,0.186845,88.0,-1.36619000239,-0.00824318335038,-0.401712459618,0.123873638717,-0.309511434959,-0.202078495636,-0.517802737783,0.708981741257,-0.684887916214,1.0553669028,0.622883795438,-0.304697729495,-0.458060170091,-0.00174434517335,-0.110566762741,0.592097272058,-0.106207914271,0.532023005621,-0.159153842455,-0.590823042537,-0.446504188882,-0.911181406768,-0.313668435267,-0.19785644825,-0.0747626342659,0.28875438395,0.109380713217,0.161025526377,0.113045303735,0.474406513912,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,1,0,0,0,0,0,0,0,0
1157725,2008.0,6.4,97.0,0.000905,4.0,-1.73583924501,-0.0719596274926,0.226254509317,0.347702637725,-0.212508385817,0.210402168577,0.0968987867996,-0.435201825616,-0.121345049857,-0.187948453867,0.0263623455075,-0.346194707095,-0.475380131078,0.116413782033,0.360768255269,-0.0759997783051,-0.381053617261,0.201822814578,-0.634170199477,0.246929306263,-0.0733965053752,-0.0170876084841,-0.0414758663391,-0.229551428415,0.624369294146,-0.135039659499,0.136126500716,-0.65654238934,-0.200172327351,-0.224824814134,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0,2,1,0,0,0,1,0,0,0,0
303806,1977.0,7.2,138.0,0.017565,25.0,-1.70128294578,0.122187986956,-0.0230353487149,-0.284604438707,-0.0972353341738,-0.0344035095872,-0.601468775956,0.180831455181,0.516504312925,0.0345061771484,-0.126965816136,-0.276564050407,0.770813964474,0.119500807228,1.000372382,-0.170424533936,0.182076875201,-0.540200007119,-0.0575750839987,-0.486909881352,0.0406675327423,-0.230480551777,-0.183725432501,-0.0854853537215,0.405586690028,-0.269682591384,0.0368504104976,0.01988162445,-0.229348064771,0.140386896146,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116633627641,-0.0264044686704,-0.044719890168,0.00214096822577,0.934879383245,-0.0157127596067,1.28137127745,1.77695863198,0.253862282448,-0.0177671761507,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,33,4,1,1,0,0,0,0,0,0,0,0
185591,1975.0,7.2,60.0,0.001823,86.6423061307,-2.25199642126,-0.0160110620705,0.296156475396,-0.0617287195666,0.0489474562439,0.00519381517684,0.215558041786,0.0683863738892,0.208863791997,-0.0960800060519,-0.127270078126,0.0886018304372,-0.0134549405747,-0.172152568392,0.102472208592,0.143061504322,-0.0630745622926,0.0219659745964,-0.0702199468439,-0.115761872531,0.0565404746677,-0.0987953493652,-0.195626010522,-0.0291647296582,0.109579140908,-0.00699057249986,0.0215759917718,-0.0176432500704,-0.0190398461122,0.0664900525544,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.093607391961,-0.0826187630037,-0.0361454302434,-0.0618023813298,-0.0410488342493,0,1,2,0,0,0,0,0,0,0,0,0
80140,1979.0,7.2,3831.0,0.347318,106.0,0.771251594817,-0.124174434207,-0.919514382938,-0.224791174494,-0.0407125181642,0.710133187013,-1.56899085475,-0.316440658461,-0.518884180299,0.0834894508739,1.39973095523,-1.37564265476,-0.572103651118,0.665137391572,1.00531518001,0.564974230085,0.906973316313,-0.24137223253,-1.16301670203,0.775331831039,0.000818346837293,-0.688495502381,0.00398011582757,-0.674098016758,-0.991922827859,0.0538604574175,0.139065136763,0.172858688662,-0.209855034858,0.0878992648739,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288152491049,-0.0130308143693,-0.0141803958957,-0.0105019578424,-0.0146184915906,-0.00328304026846,-0.00424670202015,-0.00728567043041,0.054963932728,-0.00637154793361,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,1,0,0,0,0,0,0,0,0
1101026,2008.0,6.9,6305.0,0.487804,123.0,1.10130553747,-0.912341183287,1.31937442955,1.45811609721,1.75746953864,0.0287603910724,0.247602618691,-0.494302412942,-1.70101765933,-0.232474972471,-0.046074082582,1.23211320075,0.444329053696,0.163974172852,-0.740561149941,0.109611884038,-0.690860704927,0.395463876814,0.519921782587,-1.41989404637,1.74641214031,-1.44319632336,0.0941038442796,0.295669207813,-0.590089264407,-0.198240299771,0.225023669603,0.370390207525,-0.545411306639,0.182169376548,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,0,0,0,0,0,0,0,0
304327,2003.0,6.1,965.0,0.093737,90.0,-1.82116673237,0.00705853034016,0.0825460276155,0.0218631362216,-0.1706047004,-0.111509774665,0.0130176464707,-0.0328450612224,0.317514569435,0.00361533322377,-0.287093240643,0.159678947675,-0.13765459089,-0.0931089524552,0.12313472803,0.124940310332,-0.227894503734,-0.127770608206,0.242351412406,0.144856260272,0.101426149328,-0.171092932675,-0.292502500925,-0.142099832974,-0.191631782591,-0.0417924187446,0.169208535893,0.0739410349884,-0.0805805541321,0.0958250061366,-0.260366675522,0.00187254052295,0.0202099409563,0.00507802103474,-0.00450959520358,0.000901096099119,0.00551569084229,0.00740531146565,-0.00346610562836,0.00565097349388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,0,0,0,1,0,0,0,0,0
252649,2001.0,4.8,1427.0,0.170418,96.0,-1.23410813262,0.194986631339,-0.114110492652,-0.396813322215,-0.0669802123179,0.215170222178,-0.0148426285785,0.518119719453,-0.146897053545,0.51998496562,0.0805672500647,-0.0917779904601,0.0797774442941,-0.154764025353,-0.241283397289,0.0661343116146,-0.130016080999,0.553653822475,-0.284313184624,-0.0706485639006,0.117089506902,-0.125435632642,0.0487582628903,-0.324210544315,0.372834163018,-0.077587090351,-0.18312830736,0.139017008522,0.618817528108,-0.0845580051436,1.25195989703,-0.433162631834,-0.17172360095,-0.408693147046,-0.395273904053,-0.145835993386,-0.086404318679,0.187965266184,0.0748184434018,0.0900209128911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1,1,1,0,0,0,0,0,0,0,0
