imdb_ids,year,rating,votes,popularity_TMDB,runtime_TMDB,text_PC1,text_PC2,text_PC3,text_PC4,text_PC5,text_PC6,text_PC7,text_PC8,text_PC9,text_PC10,mpaa_PC1,mpaa_PC2,mpaa_PC3,mpaa_PC4,mpaa_PC5,mpaa_PC6,mpaa_PC7,mpaa_PC8,mpaa_PC9,mpaa_PC10,director0,director1,director2,director3,director4,director5,director6,director7,director8,director9,director10,director11,director12,director13,director14,director15,director16,director17,director18,director19,director20,director21,director22,writer0,writer1,writer2,writer3,writer4,writer5,writer6,writer7,writer8,writer9,writer10,writer11,writer12,writer13,writer14,writer15,writer16,writer17,writer18,writer19,writer20,writer21,writer22,cast_PC1,cast_PC2,cast_PC3,cast_PC4,cast_PC5,cast_PC6,cast_PC7,cast_PC8,cast_PC9,cast_PC10,production companies_PC1,production companies_PC2,production companies_PC3,production companies_PC4,production companies_PC5,animation department count,original music count
1599373,2010.0,7.8,990.0,0.005543,90.0,-1.68714617532,-0.118836742835,0.267866290484,0.337022329707,0.208427383438,0.272434651114,0.278362802318,-0.22389643366,-0.756245142488,-0.0245223918678,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352080673692,-0.0123316096121,-0.0132921131166,-0.0140604657093,0.00422776724655,-0.00276748380583,0.0609638946481,0.00198179173371,-0.00741815413521,-0.00928005617564,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,7,1
1544590,2010.0,6.3,397.0,0.070329,93.0,-0.0816111827836,-0.23638123619,0.947104489126,-1.00947404966,-0.0785606680389,-1.69524526595,-0.767999294497,-0.00867481691325,-0.616188107236,-0.590657974568,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
21800,1931.0,7.3,1334.0,0.075577,91.0,-1.53714046416,0.0567850962671,0.32190323885,0.703237544098,-0.0488913157033,-0.0139964549741,0.18188410421,-0.0911050911701,-0.391544749014,0.00476444340082,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.163995349959,-0.269620618159,3.16648707032,1.24057590755,0.0529831679364,0,2
352622,2002.0,6.8,438.0,0.178698,91.0,0.429324601673,-0.651169923652,1.13023951466,1.30441810467,1.17063860044,-0.914343986794,-1.2975495686,-0.778092175503,-0.540580889355,-0.845935397855,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
474427,2006.0,7.5,406.0,0.000966,82.0,-1.87016536916,-0.0475432949939,0.116030299571,0.121620193262,-0.189063800216,0.12343436322,0.0620972619474,-0.0779591211774,-0.220944754384,0.180251143382,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
99200,1990.0,6.2,497.0,0.092145,110.0,-1.38073729232,-0.295829919975,0.728600392274,0.234672891099,-0.229125265324,0.707250730948,0.38996495966,-0.88889535525,0.00214290997814,-0.0197397656727,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.113650866368,0.495929992323,0.0154883417534,-0.120953628822,-0.0399222104679,0,1
82416,1981.0,7.0,9623.0,0.360518,124.0,1.77522149411,-0.648454331111,0.817542687053,3.40602827915,3.02924097354,1.10929624655,-0.0640477530147,-1.5135240992,-4.06420577123,0.834737409547,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
783476,2005.0,7.3,170.0,0.010023,57.0,-1.85937413969,0.0715462683962,0.329596299279,-0.208606319015,0.111618198335,0.00996307460224,0.0169586891908,0.194881729774,0.0358020212167,-0.0160025722647,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
38640,1946.0,6.1,195.0,0.001565,57.0,0.663293476047,0.699470697693,-0.482914089743,0.460167229692,-2.01296019626,-0.0716114807891,-0.321981994082,-0.505872696648,-0.175620724687,-0.620203995724,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608540125609,-0.0134403169508,-0.015873197322,-0.00500008695565,0.0817061548346,-0.00136719194897,0.0183466545424,-0.0893521519938,-0.0170912525344,0.0670685010708,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
205905,1968.0,6.5,144.0,0.000231,22.0,-2.094899666,0.269290041716,0.311146346286,-0.157192391933,0.687489423873,-0.155384588948,-0.0431605018226,0.0166501363596,-0.127621654433,-0.0374472282764,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
1223980,2010.0,5.6,1062.0,0.129035,112.0,1.23519191061,-0.611011268717,1.57352986776,-1.72675088357,-0.888614966543,1.21767170368,0.60864767723,0.583161644209,0.189111550961,0.78019212225,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,2
424095,2006.0,6.6,89539.0,1.625182,85.0,2.58441901675,-0.55689017102,0.521985733124,-1.36582171597,-0.024717677405,-2.08722448261,-3.36562221566,-0.983579569005,0.00704527615476,-0.953689973503,0.949299699345,0.0880707018509,-0.62984899452,0.217316455231,-0.455366271553,-0.188729729818,-0.0779623068948,0.0208034917808,0.49759908836,-0.277425677157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,83,1
71277,1975.0,4.5,46.0,0.000719,84.0,-1.77949377519,-0.0101117579196,0.158021158538,0.0587181264593,0.00872079565746,0.106293269847,0.0314259488123,0.0262800433738,0.310497697874,-0.0907580984318,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290087390295,-0.0131021296406,-0.0141284877235,-0.0103678001047,-0.0135317754867,-0.00226185381722,-0.00249043135467,-0.000104449315849,-0.0114116144012,-0.00843435163184,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,3
2166187,2010.0,6.28605427975,8535.92818372,0.003924,60.0,-1.89496936332,0.196656230905,0.130357785076,-0.145910702889,0.264104967086,-0.0122017196481,-0.285194026158,0.142068301447,0.0130674999475,0.064054584833,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
965457,2004.0,7.6,52.0,0.000875,64.0,-2.1359516717,-0.0270677456581,0.157923914717,-0.119742883234,0.167894918783,-0.070215851935,0.0551576677429,0.182400762475,-0.0460404561693,0.0184700588799,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
1336006,2009.0,6.3,9686.0,0.441549,110.0,1.9945484383,0.58019171811,-2.48310727955,0.599760786901,-0.283647905017,0.780072138618,0.397450575303,0.465749132185,1.94416568187,-1.23016766227,2.2343398947,0.918958856692,1.52819484838,-0.170726857235,0.234387025331,0.0216484319225,0.681152373293,-0.0907088165304,0.524698624528,0.339762352816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
1320401,2009.0,3.1,79.0,0.002084,98.0,-2.25271031873,-0.015878920586,0.294002103521,-0.0639485499569,0.0571587689332,0.0216791056158,0.220462014452,0.0559474834514,0.211088795973,-0.102705720849,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
53168,1959.0,7.8,14306.0,0.185214,75.0,4.78021618106,1.44984856322,0.489530351974,-0.429480219275,-0.868315087094,-0.0969909158108,0.528452154893,0.516884867828,1.08695410822,-1.76561869587,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284870494361,-0.012604541286,-0.0134321865218,-0.0097974990488,-0.012574602846,-0.00207100133565,-0.00227517845494,-9.49494401323e-05,-0.0103655143162,-0.00726550749237,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
1942962,2002.0,6.28605427975,8535.92818372,0.001056,52.0,-1.14980846237,0.208071977678,-0.533539511536,-0.140980148514,0.683261844519,-0.501436674209,-0.356688168088,0.655874875567,-0.741382602023,0.592558180911,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.093238554025,-0.0820931961741,-0.0358104709708,-0.0612079839885,-0.0403827443728,0,3
382737,2003.0,7.3,1887.0,0.19484,193.0,-0.795306863993,-0.122952516135,0.371395678689,-0.246285960823,0.511328278986,0.180801338256,-1.00118319627,0.154812034973,-0.24379115079,-0.392700159845,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
2368669,2010.0,7.0,1104.0,0.147915,25.0,0.0126862956454,0.434109835725,-1.28574353498,0.0509596746884,0.163649274856,-0.323496805662,-0.235665074592,1.05201458903,-0.430803494778,0.7799358843,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
182766,1943.0,7.5,584.0,0.00018,54.0,-1.50453942551,0.246108336168,-0.859320751311,-0.325548796298,0.828243565859,-0.467541937009,-1.02261416532,1.42750754453,-1.65684984549,0.930346180983,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328203339265,-0.0169987280012,-0.0198352511921,-0.0151760219662,-0.0221079735808,-0.00413611906932,-0.00396036365594,-0.000176331499882,-0.022076149592,-0.0258809971628,4.26392920663,-0.0216790332799,0.0597580919797,-0.0544085662427,0.00918845168031,0,3
66952,1970.0,5.8,1694.0,0.533096,93.0,2.47607099189,-0.561852589395,1.3938123088,-0.690406540807,-1.21402182262,0.209461122345,1.2513138088,0.43524387036,2.40825068371,2.13534045064,0.802855262855,-0.501619239914,-0.00811266976239,-0.904666431825,0.108010271405,-0.0285545606987,-0.0674089750574,-0.198481527601,0.0614760152922,-0.0274306463139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
314620,2003.0,6.1,967.0,0.002489,100.0,-1.18587509693,-0.17389242735,0.203569613293,0.330496918311,-0.867941589092,0.861488360266,-0.0646125043999,-0.883783266191,0.352378155079,-0.0361085289133,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
391104,2004.0,5.8,378.0,0.001147,92.0,1.13455005565,-0.426164153073,-0.665658304091,1.37854823216,0.569758828887,1.31273014996,0.713102443692,-0.399353582889,-0.689860860549,0.154444054348,0.831590680958,-0.415456282419,-0.769308517385,-0.889545957474,0.474944919847,-0.109197910089,0.511080393188,-0.830697691152,-0.29690912021,0.607677273291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
1509735,2009.0,7.2,126.0,0.004397,115.0,3.39541775865,1.33566464445,0.94133836271,-0.933577234087,-0.61820337916,0.244510684627,1.8665862625,0.319566529994,-1.10481355716,-1.50898995089,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
209489,1989.0,5.6,362.0,0.106275,87.0,0.401776697352,-0.227406248518,-1.07444324113,0.136025336617,0.477562050626,1.41915737692,0.664217566442,-0.335924971613,-0.470537118999,-0.768467364956,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284793310922,-0.0125915766821,-0.0134106969207,-0.00977869426666,-0.0125383510583,-0.00206312710878,-0.00226620038899,-9.45442261112e-05,-0.0103207423636,-0.00720766588688,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,4,1
464049,2006.0,6.9,18203.0,0.300968,109.0,4.75555141532,0.0646073049481,-0.316921325539,-0.0128604645786,-0.840826171843,0.723727831017,-1.21412100358,-5.95777308381,4.23076696934,0.883376429977,1.22638917243,1.10957957949,-0.162209787275,0.00797286812017,-0.41601876951,0.0205719757043,-0.452841955306,0.00685180133157,-0.204681053219,0.0845667363802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
100440,1990.0,5.8,637.0,0.008825,138.0,0.965479365539,-0.530037000924,0.468071413787,2.50051716219,0.175135839437,-0.777520676328,0.543731204703,-0.523575904096,-1.07342669734,2.47478250439,0.535034072445,-0.336805554594,-0.191831141307,0.338410457394,0.522686918601,-0.0985369640253,-0.69265560207,-0.259672172217,-0.144931277035,-0.12422562911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0947810346843,-0.0196126649985,-0.0300637682717,-0.0658430010687,-0.0389638609713,0,1
74462,1974.0,8.4,2360.0,0.000494,221.0,-0.306747936361,0.0161907841939,1.00581360049,-0.714263819082,0.898135146935,-0.592020163612,0.336397068198,0.0579222419055,-0.608354477445,-0.0412541128456,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,0
90576,1986.0,7.3,2639.0,0.309879,124.0,0.927870325349,-0.582850382683,0.930016072189,-2.21303957776,0.588739617147,0.862342929703,0.378057690178,0.372743675499,-1.27246469952,0.124327434683,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0927814268654,-0.0814452128894,-0.0354000572586,-0.0604802359476,-0.0395785928668,0,1
102849,1991.0,5.3,4070.0,0.162307,89.0,-1.17684207963,-0.0297722261045,0.326961068765,0.114642642474,-0.353198676673,-0.660045184124,0.120476516468,-0.125790772354,0.356949782238,0.411474225552,-0.260366675522,0.00187254050878,0.0202099409064,0.00507802073641,-0.0045096003339,0.000901098788065,0.00551571820071,0.00740527174932,-0.00346590166168,0.00565009859704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271090243097,-0.0114396043727,-0.011899276828,-0.00857868722533,-0.010681174472,-0.00171646059508,-0.00187895762365,-7.78078556522e-05,-0.00848383784763,-0.00552730344228,-0.0938624959781,-0.0831831896452,-0.0288344809289,-0.0589457601752,-0.0410035119144,0,1
